status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Cluster
1,2012-08-22,37,22,0,37,0,0,0,0,0,2
1,2012-08-22,12,0,0,12,0,0,0,0,0,0
1,2012-08-22,26,1,0,26,0,0,0,0,0,0
1,2012-08-21,18,9,0,18,0,0,0,0,0,0
1,2012-08-21,10,13,0,10,0,0,0,0,0,0
1,2012-08-21,12,15,0,12,0,0,0,0,0,0
1,2012-08-21,16,5,1,16,0,0,0,0,0,0
1,2012-08-21,25,21,0,25,0,0,0,0,0,0
1,2012-08-21,9,17,0,9,0,0,0,0,0,0
1,2012-08-21,13,0,0,13,0,0,0,0,0,0
1,2012-08-21,13,9,0,13,0,0,0,0,0,0
1,2012-08-20,15,3,0,15,0,0,0,0,0,0
1,2012-08-20,12,27,0,12,0,0,0,0,0,0
1,2012-08-20,14,8,2,14,0,0,0,0,0,0
1,2012-08-20,21,12,1,21,0,0,0,0,0,0
1,2012-08-20,21,14,0,21,0,0,0,0,0,0
1,2012-08-20,28,5,0,28,0,0,0,0,0,0
1,2012-08-20,14,0,1,14,0,0,0,0,0,0
1,2012-08-20,19,2,0,19,0,0,0,0,0,0
1,2012-08-20,13,0,1,13,0,0,0,0,0,0
1,2012-08-20,15,2,0,15,0,0,0,0,0,0
1,2012-08-20,23,1,0,23,0,0,0,0,0,0
1,2012-08-20,31,16,0,31,0,0,0,0,0,2
1,2012-08-20,14,0,0,14,0,0,0,0,0,0
1,2012-08-20,5,18,0,5,0,0,0,0,0,0
1,2012-08-20,21,3,0,21,0,0,0,0,0,0
1,2012-08-20,15,0,0,15,0,0,0,0,0,0
1,2012-08-19,23,4,0,23,0,0,0,0,0,0
1,2012-08-19,16,0,0,16,0,0,0,0,0,0
1,2012-08-19,22,12,2,22,0,0,0,0,0,0
1,2012-08-19,15,11,0,15,0,0,0,0,0,0
1,2012-08-19,23,32,0,23,0,0,0,0,0,0
1,2012-08-19,27,7,0,27,0,0,0,0,0,0
1,2012-08-19,20,2,0,20,0,0,0,0,0,0
1,2012-08-19,18,12,0,18,0,0,0,0,0,0
1,2012-08-19,30,6,0,30,0,0,0,0,0,2
1,2012-08-19,16,3,0,16,0,0,0,0,0,0
1,2012-08-19,14,13,0,14,0,0,0,0,0,0
1,2012-08-19,18,0,0,18,0,0,0,0,0,0
1,2012-08-19,26,11,0,26,0,0,0,0,0,0
1,2012-08-18,19,4,0,19,0,0,0,0,0,0
1,2012-08-18,14,2,0,14,0,0,0,0,0,0
1,2012-08-18,20,5,0,20,0,0,0,0,0,0
1,2012-08-18,20,3,0,20,0,0,0,0,0,0
1,2012-08-18,15,0,0,15,0,0,0,0,0,0
1,2012-08-18,15,12,0,15,0,0,0,0,0,0
1,2012-08-18,13,1,0,13,0,0,0,0,0,0
1,2012-08-18,21,5,0,21,0,0,0,0,0,0
1,2012-08-18,31,6,0,31,0,0,0,0,0,2
1,2012-08-18,26,11,0,26,0,0,0,0,0,0
1,2012-08-17,21,11,0,21,0,0,0,0,0,0
1,2012-08-17,21,22,1,21,0,0,0,0,0,0
1,2012-08-17,24,9,0,24,0,0,0,0,0,0
1,2012-08-17,17,25,2,17,0,0,0,0,0,0
1,2012-08-17,18,5,0,18,0,0,0,0,0,0
1,2012-08-17,13,4,0,13,0,0,0,0,0,0
1,2012-08-17,14,7,0,14,0,0,0,0,0,0
1,2012-08-17,25,17,0,25,0,0,0,0,0,0
1,2012-08-16,10,21,0,10,0,0,0,0,0,0
1,2012-08-16,12,5,0,12,0,0,0,0,0,0
1,2012-08-15,26,21,0,26,0,0,0,0,0,0
1,2012-08-15,24,11,0,24,0,0,0,0,0,0
1,2012-08-15,16,2,0,16,0,0,0,0,0,0
1,2012-08-15,25,4,0,25,0,0,0,0,0,0
1,2012-08-15,18,1,0,18,0,0,0,0,0,0
1,2012-08-15,17,5,0,17,0,0,0,0,0,0
1,2012-08-15,24,15,0,24,0,0,0,0,0,0
1,2012-08-14,13,2,0,13,0,0,0,0,0,0
1,2012-08-14,20,18,0,20,0,0,0,0,0,0
1,2012-08-14,21,6,1,21,0,0,0,0,0,0
1,2012-08-14,21,8,0,21,0,0,0,0,0,0
1,2012-08-14,13,8,0,13,0,0,0,0,0,0
1,2012-08-14,16,3,0,16,0,0,0,0,0,0
1,2012-08-14,14,5,0,14,0,0,0,0,0,0
1,2012-08-14,16,1,0,16,0,0,0,0,0,0
1,2012-08-14,19,10,0,19,0,0,0,0,0,0
1,2012-08-14,18,4,0,18,0,0,0,0,0,0
1,2012-08-14,20,5,0,20,0,0,0,0,0,0
1,2012-08-14,19,9,0,19,0,0,0,0,0,0
1,2012-08-13,19,3,0,19,0,0,0,0,0,0
1,2012-08-13,9,6,0,9,0,0,0,0,0,0
1,2012-08-13,21,17,0,21,0,0,0,0,0,0
1,2012-08-13,14,0,0,14,0,0,0,0,0,0
1,2012-08-12,20,18,0,20,0,0,0,0,0,0
1,2012-08-12,27,18,0,27,0,0,0,0,0,0
1,2012-08-12,21,5,0,21,0,0,0,0,0,0
1,2012-08-12,12,0,0,12,0,0,0,0,0,0
1,2012-08-12,23,5,0,23,0,0,0,0,0,0
1,2012-08-12,22,3,0,22,0,0,0,0,0,0
1,2012-08-11,29,7,0,29,0,0,0,0,0,2
1,2012-08-11,26,13,1,26,0,0,0,0,0,0
1,2012-08-11,23,11,0,23,0,0,0,0,0,0
1,2012-08-11,16,16,0,16,0,0,0,0,0,0
1,2012-08-11,22,4,1,22,0,0,0,0,0,0
1,2012-08-11,18,4,0,18,0,0,0,0,0,0
1,2012-08-11,39,12,0,39,0,0,0,0,0,2
1,2012-08-11,25,19,0,25,0,0,0,0,0,0
1,2012-08-11,15,9,0,15,0,0,0,0,0,0
1,2012-08-10,20,3,0,20,0,0,0,0,0,0
1,2012-08-10,24,2,0,24,0,0,0,0,0,0
1,2012-08-10,30,4,0,30,0,0,0,0,0,2
1,2012-08-10,18,8,0,18,0,0,0,0,0,0
1,2012-08-10,22,5,0,22,0,0,0,0,0,0
1,2012-08-10,18,7,0,18,0,0,0,0,0,0
1,2012-08-10,22,37,0,22,0,0,0,0,0,0
1,2012-08-10,17,12,0,17,0,0,0,0,0,0
1,2012-08-09,19,0,0,19,0,0,0,0,0,0
1,2012-08-09,15,7,1,15,0,0,0,0,0,0
1,2012-08-09,36,16,0,36,0,0,0,0,0,2
1,2012-08-09,18,9,0,18,0,0,0,0,0,0
1,2012-08-09,9,7,0,9,0,0,0,0,0,0
1,2012-08-08,25,13,0,25,0,0,0,0,0,0
1,2012-08-08,22,11,0,22,0,0,0,0,0,0
1,2012-08-08,17,13,0,17,0,0,0,0,0,0
1,2012-08-07,10,9,0,10,0,0,0,0,0,0
1,2012-08-07,13,1,1,13,0,0,0,0,0,0
1,2012-08-06,14,13,0,14,0,0,0,0,0,0
1,2012-08-05,10,6,0,10,0,0,0,0,0,0
1,2012-08-05,14,0,0,14,0,0,0,0,0,0
1,2012-08-05,15,0,0,15,0,0,0,0,0,0
1,2012-08-05,18,1,0,18,0,0,0,0,0,0
1,2012-08-05,14,2,0,14,0,0,0,0,0,0
1,2012-08-05,32,7,1,32,0,0,0,0,0,2
1,2012-08-05,14,1,0,14,0,0,0,0,0,0
1,2012-08-04,13,10,0,13,0,0,0,0,0,0
1,2012-08-04,12,4,0,12,0,0,0,0,0,0
1,2012-08-04,15,15,0,15,0,0,0,0,0,0
1,2012-08-04,14,0,0,14,0,0,0,0,0,0
1,2012-08-03,23,4,0,23,0,0,0,0,0,0
1,2012-08-02,18,0,0,18,0,0,0,0,0,0
1,2012-08-01,21,1,0,21,0,0,0,0,0,0
1,2012-08-01,15,2,0,15,0,0,0,0,0,0
1,2012-08-01,13,3,0,13,0,0,0,0,0,0
1,2012-07-31,13,0,0,13,0,0,0,0,0,0
1,2012-07-30,18,3,0,18,0,0,0,0,0,0
1,2012-07-29,18,5,0,18,0,0,0,0,0,0
1,2012-07-29,12,0,0,12,0,0,0,0,0,0
1,2012-07-29,12,0,0,12,0,0,0,0,0,0
1,2012-07-28,19,1,0,19,0,0,0,0,0,0
1,2012-07-28,29,9,0,29,0,0,0,0,0,2
1,2012-07-28,12,1,0,12,0,0,0,0,0,0
1,2012-07-27,13,2,0,13,0,0,0,0,0,0
1,2012-07-27,12,0,1,12,0,0,0,0,0,0
1,2012-07-27,19,3,0,19,0,0,0,0,0,0
1,2012-07-26,22,8,0,22,0,0,0,0,0,0
1,2012-07-26,38,6,1,38,0,0,0,0,0,2
1,2012-07-26,17,7,0,17,0,0,0,0,0,0
1,2012-07-26,37,7,2,37,0,0,0,0,0,2
1,2012-07-26,28,7,0,28,0,0,0,0,0,0
1,2012-07-25,22,5,1,22,0,0,0,0,0,0
1,2012-07-25,28,2,0,28,0,0,0,0,0,0
1,2012-07-25,19,30,0,19,0,0,0,0,0,0
1,2012-07-25,33,12,0,33,0,0,0,0,0,2
1,2012-07-25,18,3,0,18,0,0,0,0,0,0
1,2012-07-25,16,7,0,16,0,0,0,0,0,0
1,2012-07-24,32,4,0,32,0,0,0,0,0,2
1,2012-07-24,30,7,0,30,0,0,0,0,0,2
1,2012-07-24,20,5,0,20,0,0,0,0,0,0
1,2012-07-24,16,2,0,16,0,0,0,0,0,0
1,2012-07-24,36,18,1,36,0,0,0,0,0,2
1,2012-07-24,30,4,1,30,0,0,0,0,0,2
1,2012-07-24,22,2,0,22,0,0,0,0,0,0
1,2012-07-23,34,14,0,34,0,0,0,0,0,2
1,2012-07-22,19,3,0,19,0,0,0,0,0,0
1,2012-07-22,15,5,0,15,0,0,0,0,0,0
1,2012-07-22,12,1,0,12,0,0,0,0,0,0
1,2012-07-22,23,32,0,23,0,0,0,0,0,0
1,2012-07-21,13,2,0,13,0,0,0,0,0,0
1,2012-07-21,17,4,0,17,0,0,0,0,0,0
1,2012-07-20,30,33,0,30,0,0,0,0,0,2
1,2012-07-20,32,1,0,32,0,0,0,0,0,2
1,2012-07-20,12,4,0,12,0,0,0,0,0,0
1,2012-07-19,32,24,0,32,0,0,0,0,0,2
1,2012-07-19,23,6,0,23,0,0,0,0,0,0
1,2012-07-19,34,2,0,34,0,0,0,0,0,2
1,2012-07-19,62,19,0,62,0,0,0,0,0,2
1,2012-07-18,18,20,0,18,0,0,0,0,0,0
1,2012-07-18,10,2,0,10,0,0,0,0,0,0
1,2012-07-18,16,0,0,16,0,0,0,0,0,0
1,2012-07-18,23,5,0,23,0,0,0,0,0,0
1,2012-07-18,14,0,0,14,0,0,0,0,0,0
1,2012-07-18,20,7,0,20,0,0,0,0,0,0
1,2012-07-18,25,8,0,25,0,0,0,0,0,0
1,2012-07-18,19,7,0,19,0,0,0,0,0,0
1,2012-07-18,17,2,0,17,0,0,0,0,0,0
1,2012-07-18,15,13,0,15,0,0,0,0,0,0
1,2012-07-18,25,9,0,25,0,0,0,0,0,0
1,2012-07-17,18,2,0,18,0,0,0,0,0,0
1,2012-07-17,13,3,0,13,0,0,0,0,0,0
1,2012-07-17,19,2,0,19,0,0,0,0,0,0
1,2012-07-16,29,10,2,29,0,0,0,0,0,2
1,2012-07-16,13,3,0,13,0,0,0,0,0,0
1,2012-07-16,25,0,0,25,0,0,0,0,0,0
1,2012-07-16,21,0,0,21,0,0,0,0,0,0
1,2012-07-16,48,17,2,48,0,0,0,0,0,2
1,2012-07-16,22,0,0,22,0,0,0,0,0,0
1,2012-07-16,20,1,0,20,0,0,0,0,0,0
1,2012-07-16,14,14,0,14,0,0,0,0,0,0
1,2012-07-16,31,17,0,31,0,0,0,0,0,2
1,2012-07-15,12,3,0,12,0,0,0,0,0,0
1,2012-07-15,24,39,0,24,0,0,0,0,0,0
1,2012-07-15,10,5,0,10,0,0,0,0,0,0
1,2012-07-15,21,3,0,21,0,0,0,0,0,0
1,2012-07-15,18,0,0,18,0,0,0,0,0,0
1,2012-07-15,14,1,0,14,0,0,0,0,0,0
1,2012-07-15,15,11,0,15,0,0,0,0,0,0
1,2012-07-15,13,4,0,13,0,0,0,0,0,0
1,2012-07-15,12,4,0,12,0,0,0,0,0,0
1,2012-07-15,13,2,0,13,0,0,0,0,0,0
1,2012-07-15,12,3,0,12,0,0,0,0,0,0
1,2012-07-15,14,1,0,14,0,0,0,0,0,0
1,2012-07-15,14,7,0,14,0,0,0,0,0,0
1,2012-07-15,15,3,0,15,0,0,0,0,0,0
1,2018-06-12,5,0,0,5,0,0,0,0,0,0
1,2018-06-11,8,0,0,8,0,0,0,0,0,0
1,2018-06-11,72,1,1,72,0,0,0,0,0,2
1,2018-06-10,12,0,0,12,0,0,0,0,0,0
1,2018-06-09,5,0,0,5,0,0,0,0,0,0
1,2018-06-09,42,0,1,42,0,0,0,0,0,2
1,2018-06-09,30,0,1,30,0,0,0,0,0,2
1,2018-06-09,32,1,0,32,0,0,0,0,0,2
1,2018-06-09,27,0,1,27,0,0,0,0,0,0
1,2018-06-09,3,0,0,3,0,0,0,0,0,0
1,2018-06-09,14,0,0,14,0,0,0,0,0,0
2,2018-06-08,89,8,0,89,0,0,0,0,0,1
1,2018-06-08,4,0,0,4,0,0,0,0,0,0
1,2018-06-08,12,1,0,12,0,0,0,0,0,0
1,2018-06-07,9,0,0,9,0,0,0,0,0,0
1,2018-06-07,19,0,0,19,0,0,0,0,0,0
1,2018-06-06,8,2,0,8,0,0,0,0,0,0
1,2018-06-05,5,4,0,5,0,0,0,0,0,0
1,2018-06-05,17,0,0,17,0,0,0,0,0,0
1,2018-06-05,44,1,1,44,0,0,0,0,0,2
1,2018-06-05,21,2,0,21,0,0,0,0,0,0
1,2018-06-04,54,2,0,54,0,0,0,0,0,2
1,2018-06-04,10,0,1,10,0,0,0,0,0,0
1,2018-06-03,15,0,0,15,0,0,0,0,0,0
1,2018-06-02,2,0,0,2,0,0,0,0,0,0
1,2018-06-02,19,0,0,19,0,0,0,0,0,0
2,2018-06-01,113,11,1,113,0,0,0,0,0,1
1,2018-06-01,5,0,0,5,0,0,0,0,0,0
1,2018-06-01,12,1,0,12,0,0,0,0,0,0
1,2018-05-30,10,0,0,10,0,0,0,0,0,0
1,2018-05-28,19,0,0,19,0,0,0,0,0,0
1,2018-05-27,16,3,1,16,0,0,0,0,0,0
1,2018-05-26,6,0,0,6,0,0,0,0,0,0
1,2018-05-25,9,0,0,9,0,0,0,0,0,0
1,2018-05-24,5,0,0,5,0,0,0,0,0,0
1,2018-05-24,5,0,0,5,0,0,0,0,0,0
1,2018-05-23,8,0,0,8,0,0,0,0,0,0
1,2018-05-23,15,0,0,15,0,0,0,0,0,0
1,2018-05-22,23,0,1,23,0,0,0,0,0,0
1,2018-05-21,16,0,0,16,0,0,0,0,0,0
1,2018-05-21,15,0,0,15,0,0,0,0,0,0
1,2018-05-19,10,0,0,10,0,0,0,0,0,0
1,2018-05-18,18,1,0,18,0,0,0,0,0,0
1,2018-05-17,19,0,0,19,0,0,0,0,0,0
1,2018-05-16,24,1,0,24,0,0,0,0,0,0
1,2018-05-16,8,0,0,8,0,0,0,0,0,0
1,2018-05-15,6,0,2,6,0,0,0,0,0,0
1,2018-05-15,19,2,1,19,0,0,0,0,0,0
1,2018-05-14,12,0,0,12,0,0,0,0,0,0
1,2018-05-14,58,1,0,58,0,0,0,0,0,2
1,2018-05-14,20,0,1,20,0,0,0,0,0,0
1,2018-05-13,7,0,0,7,0,0,0,0,0,0
1,2018-05-13,20,0,0,20,0,0,0,0,0,0
1,2018-05-12,9,0,0,9,0,0,0,0,0,0
1,2018-05-12,72,0,0,72,0,0,0,0,0,2
1,2018-05-12,8,1,0,8,0,0,0,0,0,0
1,2018-05-12,2,0,0,2,0,0,0,0,0,0
1,2018-05-12,17,3,0,17,0,0,0,0,0,0
1,2018-05-11,7,1,0,7,0,0,0,0,0,0
1,2018-05-11,17,2,0,17,0,0,0,0,0,0
1,2018-05-10,11,0,0,11,0,0,0,0,0,0
1,2018-05-10,8,0,0,8,0,0,0,0,0,0
1,2018-05-10,8,0,0,8,0,0,0,0,0,0
2,2018-05-09,61,1,0,61,0,0,0,0,0,2
1,2018-05-08,6,0,0,6,0,0,0,0,0,0
1,2018-05-08,139,0,1,139,0,0,0,0,0,1
1,2018-05-08,8,0,0,8,0,0,0,0,0,0
1,2018-05-08,7,2,0,7,0,0,0,0,0,0
1,2018-05-08,7,0,0,7,0,0,0,0,0,0
1,2018-05-07,7,3,0,7,0,0,0,0,0,0
1,2018-05-07,19,0,0,19,0,0,0,0,0,0
1,2018-05-06,3,0,0,3,0,0,0,0,0,0
1,2018-05-05,2,0,0,2,0,0,0,0,0,0
1,2018-05-05,9,0,0,9,0,0,0,0,0,0
1,2018-05-05,74,2,0,74,0,0,0,0,0,2
1,2018-05-05,3,0,0,3,0,0,0,0,0,0
1,2018-05-05,18,0,1,18,0,0,0,0,0,0
1,2018-05-04,6,0,0,6,0,0,0,0,0,0
1,2018-05-04,9,1,0,9,0,0,0,0,0,0
1,2018-05-04,10,0,0,10,0,0,0,0,0,0
1,2018-05-03,5,0,0,5,0,0,0,0,0,0
1,2018-05-03,29,0,0,29,0,0,0,0,0,2
1,2018-05-02,5,1,0,5,0,0,0,0,0,0
1,2018-05-02,3,0,0,3,0,0,0,0,0,0
1,2018-05-01,9,0,0,9,0,0,0,0,0,0
1,2018-05-01,19,4,0,19,0,0,0,0,0,0
1,2018-05-01,4,0,0,4,0,0,0,0,0,0
1,2018-05-01,14,0,0,14,0,0,0,0,0,0
1,2018-04-30,3,0,0,3,0,0,0,0,0,0
1,2018-04-30,14,2,0,14,0,0,0,0,0,0
0,2018-04-29,52,26,1,52,0,0,0,0,0,2
1,2018-04-29,8,6,0,8,0,0,0,0,0,0
1,2018-04-29,62,0,0,62,0,0,0,0,0,2
1,2018-04-29,5,3,0,5,0,0,0,0,0,0
1,2018-04-29,8,3,1,8,0,0,0,0,0,0
1,2018-04-29,20,0,0,20,0,0,0,0,0,0
1,2018-04-28,8,0,0,8,0,0,0,0,0,0
1,2018-04-28,12,0,0,12,0,0,0,0,0,0
1,2018-04-28,10,1,0,10,0,0,0,0,0,0
1,2018-04-27,5,4,0,5,0,0,0,0,0,0
1,2018-04-27,3,0,0,3,0,0,0,0,0,0
1,2018-04-27,85,6,1,85,0,0,0,0,0,1
1,2018-04-27,25,0,0,25,0,0,0,0,0,0
1,2018-04-26,11,3,0,11,0,0,0,0,0,0
1,2018-04-26,5,1,0,5,0,0,0,0,0,0
1,2018-04-25,9,4,0,9,0,0,0,0,0,0
1,2018-04-25,13,0,0,13,0,0,0,0,0,0
1,2018-04-25,11,3,0,11,0,0,0,0,0,0
1,2018-04-24,11,3,0,11,0,0,0,0,0,0
1,2018-04-24,7,1,0,7,0,0,0,0,0,0
2,2018-04-24,65,9,0,65,0,0,0,0,0,2
1,2018-04-24,7,3,0,7,0,0,0,0,0,0
1,2018-04-24,14,0,0,14,0,0,0,0,0,0
1,2018-04-23,7,8,0,7,0,0,0,0,0,0
1,2018-04-23,23,1,0,23,0,0,0,0,0,0
1,2018-04-22,11,1,0,11,0,0,0,0,0,0
1,2018-04-22,7,3,0,7,0,0,0,0,0,0
1,2018-04-21,8,0,0,8,0,0,0,0,0,0
1,2018-04-20,18,4,0,18,0,0,0,0,0,0
1,2018-04-19,10,2,0,10,0,0,0,0,0,0
1,2018-04-18,10,2,0,10,0,0,0,0,0,0
1,2018-04-18,10,0,0,10,0,0,0,0,0,0
1,2018-04-17,11,0,1,11,0,0,0,0,0,0
1,2018-04-12,50,0,0,50,0,0,0,0,0,2
1,2018-04-11,11,0,0,11,0,0,0,0,0,0
1,2018-04-11,6,0,0,6,0,0,0,0,0,0
1,2018-04-11,8,2,0,8,0,0,0,0,0,0
1,2018-04-10,11,9,0,11,0,0,0,0,0,0
1,2018-04-10,14,2,0,14,0,0,0,0,0,0
1,2018-04-10,14,0,0,14,0,0,0,0,0,0
1,2018-04-09,7,0,0,7,0,0,0,0,0,0
1,2018-04-09,12,0,0,12,0,0,0,0,0,0
1,2018-04-09,22,3,0,22,0,0,0,0,0,0
1,2018-04-08,8,0,0,8,0,0,0,0,0,0
1,2018-04-08,4,0,0,4,0,0,0,0,0,0
1,2018-04-07,16,1,0,16,0,0,0,0,0,0
1,2018-04-07,66,0,0,66,0,0,0,0,0,2
1,2018-04-07,8,0,0,8,0,0,0,0,0,0
1,2018-04-07,44,3,0,44,0,0,0,0,0,2
1,2018-04-07,16,5,0,16,0,0,0,0,0,0
1,2018-04-06,15,1,0,15,0,0,0,0,0,0
1,2018-04-06,22,0,0,22,0,0,0,0,0,0
1,2018-04-05,3,0,0,3,0,0,0,0,0,0
1,2018-04-05,6,0,0,6,0,0,0,0,0,0
1,2018-04-05,20,2,0,20,0,0,0,0,0,0
1,2018-04-05,11,11,0,11,0,0,0,0,0,0
1,2018-04-05,6,0,0,6,0,0,0,0,0,0
1,2018-04-04,11,0,0,11,0,0,0,0,0,0
1,2018-04-04,8,0,0,8,0,0,0,0,0,0
1,2018-04-04,14,0,0,14,0,0,0,0,0,0
1,2018-04-03,5,0,0,5,0,0,0,0,0,0
1,2018-04-02,11,4,0,11,0,0,0,0,0,0
1,2018-04-02,112,34,1,112,0,0,0,0,0,1
1,2018-04-01,10,3,0,10,0,0,0,0,0,0
1,2018-03-30,12,2,0,12,0,0,0,0,0,0
1,2018-03-30,74,0,0,74,0,0,0,0,0,2
1,2018-03-29,9,0,0,9,0,0,0,0,0,0
1,2018-03-29,11,1,0,11,0,0,0,0,0,0
1,2018-03-29,18,1,0,18,0,0,0,0,0,0
1,2018-03-28,6,1,0,6,0,0,0,0,0,0
1,2018-03-28,10,5,0,10,0,0,0,0,0,0
1,2018-03-27,12,0,0,12,0,0,0,0,0,0
1,2018-03-27,11,0,0,11,0,0,0,0,0,0
1,2018-03-26,11,2,0,11,0,0,0,0,0,0
1,2018-03-26,20,1,1,20,0,0,0,0,0,0
1,2018-03-25,13,2,0,13,0,0,0,0,0,0
1,2018-03-25,72,15,2,72,0,0,0,0,0,2
1,2018-03-25,111,9,2,111,0,0,0,0,0,1
1,2018-03-24,14,0,0,14,0,0,0,0,0,0
1,2018-03-24,40,0,0,40,0,0,0,0,0,2
1,2018-03-23,27,1,2,27,0,0,0,0,0,0
1,2018-03-23,4,0,0,4,0,0,0,0,0,0
1,2018-03-21,12,0,0,12,0,0,0,0,0,0
1,2018-03-21,8,1,0,8,0,0,0,0,0,0
1,2018-03-20,6,0,0,6,0,0,0,0,0,0
1,2018-03-20,15,0,1,15,0,0,0,0,0,0
1,2018-03-20,13,0,2,13,0,0,0,0,0,0
1,2018-03-19,6,0,0,6,0,0,0,0,0,0
1,2018-03-19,52,3,2,52,0,0,0,0,0,2
1,2018-03-19,79,13,2,79,0,0,0,0,0,1
1,2018-03-18,11,0,0,11,0,0,0,0,0,0
1,2018-03-18,14,0,0,14,0,0,0,0,0,0
1,2018-03-18,11,0,0,11,0,0,0,0,0,0
1,2018-03-17,41,9,0,41,0,0,0,0,0,2
1,2018-03-17,36,10,0,36,0,0,0,0,0,2
1,2018-03-17,60,31,0,60,0,0,0,0,0,2
1,2018-03-17,26,7,0,26,0,0,0,0,0,0
1,2018-03-16,83,40,0,83,0,0,0,0,0,1
1,2018-03-16,6,0,0,6,0,0,0,0,0,0
1,2018-03-16,7,0,0,7,0,0,0,0,0,0
1,2018-03-16,43,12,1,43,0,0,0,0,0,2
1,2018-03-15,4,0,0,4,0,0,0,0,0,0
1,2018-03-15,16,5,0,16,0,0,0,0,0,0
3,2018-03-13,23,0,1,23,0,0,0,0,0,0
1,2018-03-13,29,2,1,29,0,0,0,0,0,2
1,2018-03-12,14,2,0,14,0,0,0,0,0,0
1,2018-03-11,14,3,0,14,0,0,0,0,0,0
1,2018-03-10,14,3,2,14,0,0,0,0,0,0
1,2018-03-10,16,1,1,16,0,0,0,0,0,0
1,2018-03-09,11,0,0,11,0,0,0,0,0,0
1,2018-03-09,10,0,0,10,0,0,0,0,0,0
1,2018-03-08,19,0,0,19,0,0,0,0,0,0
1,2018-03-07,17,14,0,17,0,0,0,0,0,0
1,2018-03-06,12,5,0,12,0,0,0,0,0,0
1,2018-03-05,10,6,0,10,0,0,0,0,0,0
1,2018-03-04,21,1,2,21,0,0,0,0,0,0
1,2018-03-03,5,0,0,5,0,0,0,0,0,0
1,2018-03-02,8,0,0,8,0,0,0,0,0,0
1,2018-03-02,7,0,0,7,0,0,0,0,0,0
1,2018-03-01,10,0,0,10,0,0,0,0,0,0
1,2018-02-28,11,0,0,11,0,0,0,0,0,0
1,2018-02-28,36,1,0,36,0,0,0,0,0,2
1,2018-02-27,6,2,0,6,0,0,0,0,0,0
1,2018-02-27,11,1,0,11,0,0,0,0,0,0
1,2018-02-26,63,2,0,63,0,0,0,0,0,2
1,2018-02-25,60,8,0,60,0,0,0,0,0,2
1,2018-02-25,9,0,0,9,0,0,0,0,0,0
1,2018-02-25,88,28,0,88,0,0,0,0,0,1
1,2018-02-24,7,1,0,7,0,0,0,0,0,0
1,2018-02-24,25,0,1,25,0,0,0,0,0,0
1,2018-02-23,6,0,0,6,0,0,0,0,0,0
1,2018-02-22,8,0,0,8,0,0,0,0,0,0
1,2018-02-22,10,0,0,10,0,0,0,0,0,0
1,2018-02-22,94,30,1,94,0,0,0,0,0,1
1,2018-02-21,12,0,1,12,0,0,0,0,0,0
2,2018-02-19,72,3,1,72,0,0,0,0,0,2
1,2018-02-19,25,2,0,25,0,0,0,0,0,0
1,2018-02-18,11,0,0,11,0,0,0,0,0,0
1,2018-02-17,5,0,0,5,0,0,0,0,0,0
1,2018-02-16,10,0,0,10,0,0,0,0,0,0
1,2018-02-16,9,1,0,9,0,0,0,0,0,0
1,2018-02-16,19,1,1,19,0,0,0,0,0,0
1,2018-02-15,0,0,0,0,0,0,0,0,0,0
1,2018-02-14,5,0,1,5,0,0,0,0,0,0
1,2018-02-14,12,0,1,12,0,0,0,0,0,0
1,2018-02-13,35,1,1,35,0,0,0,0,0,2
1,2018-02-13,5,1,1,5,0,0,0,0,0,0
1,2018-02-13,4,0,1,4,0,0,0,0,0,0
1,2018-02-13,24,1,1,24,0,0,0,0,0,0
1,2018-02-12,14,5,1,14,0,0,0,0,0,0
1,2018-02-11,22,5,1,22,0,0,0,0,0,0
1,2018-02-10,12,1,0,12,0,0,0,0,0,0
1,2018-02-10,15,2,0,15,0,0,0,0,0,0
1,2018-02-09,17,3,1,17,0,0,0,0,0,0
1,2018-02-08,83,0,1,83,0,0,0,0,0,1
1,2018-02-08,35,1,1,35,0,0,0,0,0,2
1,2018-02-07,17,0,0,17,0,0,0,0,0,0
1,2018-02-06,66,14,1,66,0,0,0,0,0,2
1,2018-02-05,24,1,0,24,0,0,0,0,0,0
1,2018-02-04,8,0,0,8,0,0,0,0,0,0
1,2018-02-02,6,1,0,6,0,0,0,0,0,0
1,2018-02-02,32,0,1,32,0,0,0,0,0,2
1,2018-02-01,11,2,0,11,0,0,0,0,0,0
1,2018-01-31,20,0,0,20,0,0,0,0,0,0
1,2018-01-30,5,1,0,5,0,0,0,0,0,0
1,2018-01-29,16,0,0,16,0,0,0,0,0,0
1,2018-01-29,48,4,1,48,0,0,0,0,0,2
1,2018-01-29,2,2,0,2,0,0,0,0,0,0
1,2018-01-28,13,0,0,13,0,0,0,0,0,0
1,2018-01-28,6,0,0,6,0,0,0,0,0,0
1,2018-01-27,22,0,0,22,0,0,0,0,0,0
1,2018-01-27,9,1,0,9,0,0,0,0,0,0
1,2018-01-26,3,2,0,3,0,0,0,0,0,0
1,2018-01-25,10,3,0,10,0,0,0,0,0,0
1,2018-01-24,7,0,0,7,0,0,0,0,0,0
1,2018-01-23,10,1,0,10,0,0,0,0,0,0
1,2018-01-22,2,1,0,2,0,0,0,0,0,0
